36.5375	-9.4125	48.031
36.5375	-9.3875	48.018
36.5375	-9.3625	48.006
36.5375	-9.3375	47.996
36.5375	-9.3125	47.985
36.5375	-9.2875	47.969
36.5375	-9.2625	47.953
36.5375	-9.2375	47.939
36.5375	-9.2125	47.933
36.5375	-9.1875	47.928
36.5375	-9.1625	47.922
36.5375	-9.1375	47.917
36.5375	-9.1125	47.922
36.5375	-9.0875	47.947
36.5375	-9.0625	47.985
36.5375	-9.0375	48.031
36.5375	-9.0125	48.085
36.5375	-8.9875	48.148
36.5375	-8.9625	48.216
36.5375	-8.9375	48.286
36.5375	-8.9125	48.357
36.5375	-8.8875	48.427
36.5375	-8.8625	48.487
36.5375	-8.8375	48.541
36.5375	-8.8125	48.587
36.5375	-8.7875	48.626
36.5375	-8.7625	48.653
36.5375	-8.7375	48.667
36.5375	-8.7125	48.665
36.5375	-8.6875	48.655
36.5375	-8.6625	48.644
36.5375	-8.6375	48.635
36.5375	-8.6125	48.634
36.5375	-8.5875	48.639
36.5375	-8.5625	48.641
36.5375	-8.5375	48.643
36.5375	-8.5125	48.657
36.5375	-8.4875	48.684
36.5375	-8.4625	48.72
36.5375	-8.4375	48.761
36.5375	-8.4125	48.802
36.5375	-8.3875	48.84
36.5375	-8.3625	48.877
36.5375	-8.3375	48.914
36.5375	-8.3125	48.951
36.5375	-8.2875	48.987
36.5375	-8.2625	49.02
36.5375	-8.2375	49.051
36.5375	-8.2125	49.076
36.5375	-8.1875	49.098
36.5375	-8.1625	49.117
36.5375	-8.1375	49.134
36.5375	-8.1125	49.149
36.5375	-8.0875	49.165
36.5375	-8.0625	49.18
36.5375	-8.0375	49.194
36.5375	-8.0125	49.204
36.5375	-7.9875	49.211
36.5375	-7.9625	49.215
36.5375	-7.9375	49.215
36.5375	-7.9125	49.215
36.5375	-7.8875	49.213
36.5375	-7.8625	49.21
36.5375	-7.8375	49.208
36.5375	-7.8125	49.206
36.5375	-7.7875	49.205
36.5375	-7.7625	49.203
36.5375	-7.7375	49.198
36.5375	-7.7125	49.184
36.5375	-7.6875	49.164
36.5375	-7.6625	49.133
36.5375	-7.6375	49.092
36.5375	-7.6125	49.036
36.5375	-7.5875	48.969
36.5375	-7.5625	48.896
36.5375	-7.5375	48.819
36.5375	-7.5125	48.736
36.5375	-7.4875	48.645
36.5375	-7.4625	48.542
36.5375	-7.4375	48.43
36.5375	-7.4125	48.309
36.5375	-7.3875	48.186
36.5375	-7.3625	48.064
